	number	x	y	cluster	cellID	cellGroup	aggregate	locusCt	median
1793	PJ016_1794	-0.733702814722354	-1.43687735791378	9	PJ016_1794	sample	287.487771938925	8199	1.00113545496125
1794	PJ016_1795	9.486433227999349	-2.39084942535723	0	PJ016_1795	sample	388.608108361786	8199	1.00113545496125
1795	PJ016_1796	-4.095347431686769	-0.703993736326177	2	PJ016_1796	sample	266.234465438946	8199	1.00113545496125
1796	PJ016_1797	-3.8828225420315294	-0.15415993256893804	2	PJ016_1797	sample	231.983532905124	8199	1.00113545496125
1797	PJ016_1798	-0.336216595874836	-0.5037467808905121	9	PJ016_1798	sample	255.145461025693	8199	1.00113545496125
1798	PJ016_1799	8.21434272960478	-4.985670783704459	6	PJ016_1799	sample	312.590668251625	8199	1.00113545496125
1799	PJ016_1800	8.78691169703315	-0.49350677397549503	0	PJ016_1800	sample	265.662597917496	8199	1.00113545496125
1800	PJ016_1801	-4.40233385439138	-0.7479574585763259	2	PJ016_1801	sample	248.323815763536	8199	1.00113545496125
1801	PJ016_1802	-3.5459340106356203	1.03250656220736	3	PJ016_1802	sample	221.791039101834	8199	1.00113545496125
1802	PJ016_1803	-1.7238582581096002	0.9851221039630319	5	PJ016_1803	sample	262.311336556198	8199	1.00113545496125
1803	PJ016_1804	-6.8564933948444295	0.9191964291513829	2	PJ016_1804	sample	241.264798341039	8199	1.00113545496125
1804	PJ016_1805	-1.5860681805431598	1.11922869181533	5	PJ016_1805	sample	233.77092809639703	8199	1.00113545496125
1805	PJ016_1806	6.3420649093791	-3.91391896817765	8	PJ016_1806	sample	395.334823094466	8199	1.00113545496125
1806	PJ016_1807	6.55631964298414	-3.88836963006553	8	PJ016_1807	sample	280.592022378705	8199	1.00113545496125
1807	PJ016_1808	-5.03529123226492	3.61475051939269	1	PJ016_1808	sample	264.436853518053	8199	1.00113545496125
1808	PJ016_1809	-4.48562742458203	2.9791577937698297	1	PJ016_1809	sample	199.33563980458803	8199	1.00113545496125
1809	PJ016_1810	-5.40156862477715	-1.55684427280199	2	PJ016_1810	sample	185.72370417173	8199	1.00113545496125
1810	PJ016_1811	-5.11688479617128	-1.3914661220437199	7	PJ016_1811	sample	292.890329258339	8199	1.00113545496125
1811	PJ016_1812	8.05764924610422	-5.283683133345571	6	PJ016_1812	sample	281.262554704402	8199	1.00113545496125
1812	PJ016_1813	6.04704272899987	-3.5719187785881097	8	PJ016_1813	sample	324.491048504793	8199	1.00113545496125
1813	PJ016_1814	-1.6361084997486002	0.9376624527944251	5	PJ016_1814	sample	211.498380552607	8199	1.00113545496125
1814	PJ016_1815	-3.67109281812141	-1.1236354060945801	2	PJ016_1815	sample	263.901677486515	8199	1.00113545496125
1815	PJ016_1816	8.04610891118549	-5.0335022047102695	6	PJ016_1816	sample	344.576839315469	8199	1.00113545496125
1816	PJ016_1817	-4.793631437294709	0.528171614863544	2	PJ016_1817	sample	272.150415773637	8199	1.00113545496125
1817	PJ016_1818	-5.84932201670323	1.14986773143124	3	PJ016_1818	sample	291.920354569812	8199	1.00113545496125
1818	PJ016_1819	-1.7681460750944498	1.17747013237956	4	PJ016_1819	sample	217.829524949334	8199	1.00113545496125
1819	PJ016_1820	10.3624616712813	-0.7545504142584499	0	PJ016_1820	sample	333.654836703414	8199	1.00113545496125
1820	PJ016_1821	8.8886730172918	-4.68418624997379	6	PJ016_1821	sample	358.152365116484	8199	1.00113545496125
1821	PJ016_1822	8.79494389916617	-4.95252346652739	6	PJ016_1822	sample	299.280615744579	8199	1.00113545496125
1822	PJ016_1823	9.79936137848374	0.0393578535354848	0	PJ016_1823	sample	362.806839654418	8199	1.00113545496125
1823	PJ016_1824	-2.5322375682584797	0.35336769635255105	2	PJ016_1824	sample	252.15256556028	8199	1.00113545496125
1824	PJ016_1825	-4.35784220766039	1.17762472416404	2	PJ016_1825	sample	226.39039937588902	8199	1.00113545496125
1825	PJ016_1826	0.33108950586869	-1.4833102477892601	9	PJ016_1826	sample	285.135048113822	8199	1.00113545496125
1826	PJ016_1827	-3.38000749492104	-0.410775889587095	2	PJ016_1827	sample	222.34207021667004	8199	1.00113545496125
1827	PJ016_1828	9.72139595537956	2.6662640242515	10	PJ016_1828	sample	263.098956606791	8199	1.00113545496125
1828	PJ016_1829	8.00279600870646	-0.19528220824900697	0	PJ016_1829	sample	317.904043172765	8199	1.00113545496125
1829	PJ016_1830	8.325067718469	-4.63503655197436	6	PJ016_1830	sample	414.548796506981	8199	1.00113545496125
1830	PJ016_1831	8.408805160642821	-1.3259369397671998	0	PJ016_1831	sample	332.249629836283	8199	1.00113545496125
1831	PJ016_1832	9.07474048178234	-5.26626376920797	6	PJ016_1832	sample	330.047453009127	8199	1.00113545496125
1832	PJ016_1833	9.3534380672814	-0.443998839095073	0	PJ016_1833	sample	343.708493181677	8199	1.00113545496125
1833	PJ016_1834	-3.19880195286238	2.01628365855102	4	PJ016_1834	sample	306.798465832035	8199	1.00113545496125
1834	PJ016_1835	-6.48516372266847	-1.57990867604464	7	PJ016_1835	sample	204.479299642831	8199	1.00113545496125
1835	PJ016_1836	-2.23071899132914	-0.0344544633295953	5	PJ016_1836	sample	256.633252322897	8199	1.00113545496125
1836	PJ016_1837	8.93712924095516	-5.539707705575889	6	PJ016_1837	sample	266.12383236138	8199	1.00113545496125
1837	PJ016_1838	-4.6272307532260095	1.44475080458915	4	PJ016_1838	sample	234.61033992357602	8199	1.00113545496125
1838	PJ016_1839	-4.453444254290821	1.06450618168884	3	PJ016_1839	sample	236.484544072354	8199	1.00113545496125
1839	PJ016_1840	8.93437752084557	-1.4876608284754198	0	PJ016_1840	sample	325.03032440985	8199	1.00113545496125
1840	PJ016_1841	-3.67793851913135	-0.8351947533745259	2	PJ016_1841	sample	219.26480011114398	8199	1.00113545496125
1841	PJ016_1842	-3.1681140070580502	2.82169253914005	4	PJ016_1842	sample	229.47277539080298	8199	1.00113545496125
1842	PJ016_1843	9.050138717737358	-3.32442834159188	0	PJ016_1843	sample	340.30590075145403	8199	1.00113545496125
1843	PJ016_1844	-4.6338694877295	-1.19801396594222	2	PJ016_1844	sample	280.583057589263	8199	1.00113545496125
1844	PJ016_1845	-1.63537870340303	-0.272573240637913	5	PJ016_1845	sample	242.97472179992099	8199	1.00113545496125
1845	PJ016_1846	-1.75810178037853	0.47650864544833704	4	PJ016_1846	sample	259.578191560294	8199	1.00113545496125
1846	PJ016_1847	-5.870611114102029	2.15478867768141	3	PJ016_1847	sample	295.29064752586004	8199	1.00113545496125
1847	PJ016_1848	-4.09042717377858	1.7096270279544898	4	PJ016_1848	sample	263.420749160204	8199	1.00113545496125
1848	PJ016_1849	8.31381469127905	-5.564805400791349	6	PJ016_1849	sample	434.887913112977	8199	1.00113545496125
1849	PJ016_1850	-3.79954523260023	1.6500564434872902	4	PJ016_1850	sample	254.00841344364	8199	1.00113545496125
1850	PJ016_1851	-6.23393470330679	2.54029573413044	1	PJ016_1851	sample	240.78964518585602	8199	1.00113545496125
1851	PJ016_1852	8.67605785992416	-0.5426013478874799	0	PJ016_1852	sample	241.86442302883802	8199	1.00113545496125
1852	PJ016_1853	9.31721645922025	-2.7650204514978	0	PJ016_1853	sample	358.88579318102995	8199	1.00113545496125
1853	PJ016_1854	-5.57326030279639	-0.28419447471412	2	PJ016_1854	sample	217.574180381001	8199	1.00113545496125
1854	PJ016_1855	-5.811247366415861	1.2446630080227	3	PJ016_1855	sample	287.604868782474	8199	1.00113545496125
1855	PJ016_1856	9.32140510792287	0.6149838044202779	0	PJ016_1856	sample	318.1213303013	8199	1.00113545496125
1856	PJ016_1857	-3.4239456222225497	-1.22229514602434	2	PJ016_1857	sample	275.224799373488	8199	1.00113545496125
1857	PJ016_1858	-3.92638072919862	-0.6692130412616689	2	PJ016_1858	sample	230.309129471141	8199	1.00113545496125
1858	PJ016_1859	9.74912628976463	2.17952938026429	10	PJ016_1859	sample	313.436942787306	8199	1.00113545496125
1859	PJ016_1860	8.12088219178628	-4.9872990934185495	6	PJ016_1860	sample	352.71615282132996	8199	1.00113545496125
1860	PJ016_1861	8.89846389296074	-4.30941719856549	6	PJ016_1861	sample	364.11269484416397	8199	1.00113545496125
1861	PJ016_1862	9.005874233962642	-4.9448087168757	6	PJ016_1862	sample	420.67322996534796	8199	1.00113545496125
1862	PJ016_1863	-4.532564733100769	1.5363257631295901	4	PJ016_1863	sample	281.774873179601	8199	1.00113545496125
1863	PJ016_1864	-5.886641823312809	0.6195055530439479	3	PJ016_1864	sample	277.19565193596003	8199	1.00113545496125
1864	PJ016_1865	-4.75472806788728	-0.0166767948485438	2	PJ016_1865	sample	286.675797495747	8199	1.00113545496125
1865	PJ016_1866	-2.92260545197514	2.05720716843937	4	PJ016_1866	sample	214.83942858290797	8199	1.00113545496125
1866	PJ016_1867	-5.32770828062108	4.08946437262519	1	PJ016_1867	sample	343.00287530805304	8199	1.00113545496125
1867	PJ016_1868	9.3773417589843	2.28321851716796	10	PJ016_1868	sample	277.184119557823	8199	1.00113545496125
1868	PJ016_1869	-1.68489193720127	0.66495806379799	5	PJ016_1869	sample	277.517720623742	8199	1.00113545496125
1869	PJ016_1870	8.82633708128442	-5.078872794425361	6	PJ016_1870	sample	286.790945703938	8199	1.00113545496125
1870	PJ016_1871	-3.3949228825017403	0.245688162000095	2	PJ016_1871	sample	252.778737981287	8199	1.00113545496125
1871	PJ016_1872	7.806814551809991	-5.36887097035694	6	PJ016_1872	sample	369.36802699922305	8199	1.00113545496125
1872	PJ016_1873	9.201830544959481	-2.15653363670531	0	PJ016_1873	sample	372.738805194693	8199	1.00113545496125
1873	PJ016_1874	-5.21829171603276	3.1063117838283096	1	PJ016_1874	sample	261.30265487066896	8199	1.00113545496125
1874	PJ016_1875	9.51521146823991	2.48360188424214	10	PJ016_1875	sample	335.35327476262404	8199	1.00113545496125
1875	PJ016_1876	6.495847154225411	-3.41386211030058	8	PJ016_1876	sample	342.320572512103	8199	1.00113545496125
1876	PJ016_1877	-4.95711782026738	-1.6368748843318999	2	PJ016_1877	sample	223.735776759214	8199	1.00113545496125
1877	PJ016_1878	-4.17763649159202	3.92023653568473	1	PJ016_1878	sample	219.571582527235	8199	1.00113545496125
1878	PJ016_1879	-2.88175588298715	1.96550174640699	4	PJ016_1879	sample	180.826000931553	8199	1.00113545496125
1879	PJ016_1880	8.56830424926392	-5.435408117422121	6	PJ016_1880	sample	356.83605741279996	8199	1.00113545496125
1880	PJ016_1881	-2.578460647116	0.243218582949971	5	PJ016_1881	sample	330.157105593443	8199	1.00113545496125
1881	PJ016_1882	9.77235830966912	0.7561433859728891	0	PJ016_1882	sample	299.337519887654	8199	1.00113545496125
1882	PJ016_1883	7.24017144514485	-4.068516347657029	6	PJ016_1883	sample	381.06917978859803	8199	1.00113545496125
1883	PJ016_1884	7.44048965469174	-0.9457823229909681	0	PJ016_1884	sample	319.597275943929	8199	1.00113545496125
1884	PJ016_1885	-4.29771448261231	-1.8912257874760903	7	PJ016_1885	sample	248.946438613017	8199	1.00113545496125
1885	PJ016_1886	-6.41597401512215	1.0228652779546399	3	PJ016_1886	sample	282.403252426284	8199	1.00113545496125
1886	PJ016_1887	-3.33282998596479	3.81073387797595	1	PJ016_1887	sample	190.397302586286	8199	1.00113545496125
1887	PJ016_1888	-4.32647538900832	-1.26035899211308	2	PJ016_1888	sample	216.174453199158	8199	1.00113545496125
1888	PJ016_1889	9.444250804975821	0.154683784139	0	PJ016_1889	sample	300.470943395689	8199	1.00113545496125
1889	PJ016_1890	-5.9984575859224005	-1.2011294874940501	2	PJ016_1890	sample	247.221555752712	8199	1.00113545496125
1890	PJ016_1891	9.931714011434039	0.0134255044165741	0	PJ016_1891	sample	234.37801399055098	8199	1.00113545496125
1891	PJ016_1892	-4.83724583839154	1.5279186896888899	4	PJ016_1892	sample	305.300039797627	8199	1.00113545496125
1892	PJ016_1893	-3.5089483817996903	1.8292951702501001	4	PJ016_1893	sample	207.353024594071	8199	1.00113545496125
1893	PJ016_1894	9.2599883283244	2.07771366486588	10	PJ016_1894	sample	273.622965752014	8199	1.00113545496125
1894	PJ016_1895	-2.38629434105045	-0.16816136869350304	5	PJ016_1895	sample	276.401305180463	8199	1.00113545496125
1895	PJ016_1896	-5.470082860092571	3.3315970084805397	1	PJ016_1896	sample	161.304052915956	8199	1.00113545496125
1896	PJ016_1897	9.141802734046811	0.9178552035117629	0	PJ016_1897	sample	312.180559318851	8199	1.00113545496125
1897	PJ016_1898	-2.42735052369757	1.7572980919563201	4	PJ016_1898	sample	210.632421579048	8199	1.00113545496125
1898	PJ016_1899	6.74384680044374	-3.33073164988073	8	PJ016_1899	sample	318.47410949855	8199	1.00113545496125
1899	PJ016_1900	10.3242465189511	0.0923322741682036	0	PJ016_1900	sample	318.443272345281	8199	1.00113545496125
1900	PJ016_1901	-3.11939831239581	0.16588020861996	5	PJ016_1901	sample	287.303628823493	8199	1.00113545496125
1901	PJ016_1902	-5.15151995434388	1.96333754893978	8	PJ016_1902	sample	295.244532477709	8199	1.00113545496125
1902	PJ016_1903	-4.04124150370603	-1.3290430379179898	2	PJ016_1903	sample	228.090679975076	8199	1.00113545496125
1903	PJ016_1904	9.98120730175615	-0.134178042586	0	PJ016_1904	sample	304.762535714772	8199	1.00113545496125
1904	PJ016_1905	9.898482809419649	1.76339814029089	10	PJ016_1905	sample	318.044119439426	8199	1.00113545496125
1905	PJ016_1906	9.53712366664072	-2.44860737873388	0	PJ016_1906	sample	373.29130352361295	8199	1.00113545496125
1906	PJ016_1907	-4.60216905452835	-0.979943386000138	2	PJ016_1907	sample	283.18322450503996	8199	1.00113545496125
1907	PJ016_1908	-5.9621232362714895	-2.1735916189872397	7	PJ016_1908	sample	164.09669960265	8199	1.00113545496125
1908	PJ016_1909	10.3679810396262	-1.1392866961185701	0	PJ016_1909	sample	397.914015896131	8199	1.00113545496125
1909	PJ016_1910	8.68007605662218	-4.33375139782952	6	PJ016_1910	sample	286.748941023562	8199	1.00113545496125
1910	PJ016_1911	8.52242312226253	-0.506743076450749	0	PJ016_1911	sample	323.029794565945	8199	1.00113545496125
1911	PJ016_1912	9.033902033291449	-3.1824346065132003	0	PJ016_1912	sample	372.75795267782206	8199	1.00113545496125
1912	PJ016_1913	-2.7613995277994197	0.191880068583067	4	PJ016_1913	sample	288.771133639587	8199	1.00113545496125
1913	PJ016_1914	-5.797622516349371	-0.681807254160558	2	PJ016_1914	sample	265.136055539987	8199	1.00113545496125
1914	PJ016_1915	-6.4732677957177005	0.0769139898369362	3	PJ016_1915	sample	314.087605978373	8199	1.00113545496125
1915	PJ016_1916	9.97337490967725	0.300046096034391	0	PJ016_1916	sample	201.855038818643	8199	1.00113545496125
1916	PJ016_1917	-1.54392425520573	-0.18934921434107502	5	PJ016_1917	sample	300.277660583838	8199	1.00113545496125
1917	PJ016_1918	-1.9599493411730302	1.64767544333141	4	PJ016_1918	sample	284.201231200508	8199	1.00113545496125
1918	PJ016_1919	6.75611856698961	-3.7687506580625802	8	PJ016_1919	sample	370.307820092058	8199	1.00113545496125
1919	PJ016_1920	9.73743481650805	0.8198772913301179	0	PJ016_1920	sample	312.369415350523	8199	1.00113545496125
1920	PJ016_1921	9.34248567067201	-1.9501651849628001	0	PJ016_1921	sample	344.33244871756204	8199	1.00113545496125
1921	PJ016_1922	9.40337975753232	-1.96626544734842	0	PJ016_1922	sample	335.887977104066	8199	1.00113545496125
1922	PJ016_1923	10.3421382783557	-0.876979859062233	0	PJ016_1923	sample	339.072025318252	8199	1.00113545496125
1923	PJ016_1924	-3.17624253702731	1.8188760869923501	4	PJ016_1924	sample	208.449252529863	8199	1.00113545496125
1924	PJ016_1925	7.589605090286571	-4.8209078345414005	6	PJ016_1925	sample	255.936132086358	8199	1.00113545496125
1925	PJ016_1926	6.65930423435649	-4.02743439409894	8	PJ016_1926	sample	354.391542129954	8199	1.00113545496125
1926	PJ016_1927	-6.72827042710063	1.72925710744587	3	PJ016_1927	sample	298.676409879899	8199	1.00113545496125
1927	PJ016_1928	9.392484447973349	-1.44124898528209	0	PJ016_1928	sample	282.082852794054	8199	1.00113545496125
1928	PJ016_1929	7.09180530032331	-4.06872809235105	6	PJ016_1929	sample	359.177245205314	8199	1.00113545496125
1929	PJ016_1930	0.00550780155872088	-0.719658251069605	9	PJ016_1930	sample	296.46718992188204	8199	1.00113545496125
1930	PJ016_1931	0.113965175030764	-1.5408275526075301	9	PJ016_1931	sample	333.572376792561	8199	1.00113545496125
1931	PJ016_1932	-3.46549962650498	0.465551360996264	5	PJ016_1932	sample	267.217911050746	8199	1.00113545496125
1932	PJ016_1933	8.91779088713402	-4.4053045131774	6	PJ016_1933	sample	269.297408742366	8199	1.00113545496125
1933	PJ016_1934	-1.7181842001577299	0.189637303012928	5	PJ016_1934	sample	220.44598757933102	8199	1.00113545496125
1934	PJ016_1935	-6.1105312816754696	-1.61835339982528	7	PJ016_1935	sample	270.421835010172	8199	1.00113545496125
1935	PJ016_1936	-3.84844305621617	1.29126093069876	3	PJ016_1936	sample	196.71370999975	8199	1.00113545496125
1936	PJ016_1937	-4.50695661930146	0.362932429352889	2	PJ016_1937	sample	302.22424151282297	8199	1.00113545496125
1937	PJ016_1938	-6.9801746081374505	0.33700432587294304	2	PJ016_1938	sample	225.78006892102698	8199	1.00113545496125
1938	PJ016_1939	-3.1056532282584195	0.7873888955979821	4	PJ016_1939	sample	269.549601472351	8199	1.00113545496125
1939	PJ016_1940	9.183085021449	-1.4485005000858602	0	PJ016_1940	sample	324.027382946035	8199	1.00113545496125
1940	PJ016_1941	7.74054522409552	-1.7364867177818601	0	PJ016_1941	sample	354.28445183489	8199	1.00113545496125
1941	PJ016_1942	-0.0955895103837148	-1.4365471356897102	9	PJ016_1942	sample	311.906051775047	8199	1.00113545496125
1942	PJ016_1943	9.646200696403039	-2.14028285608794	0	PJ016_1943	sample	325.197327076898	8199	1.00113545496125
1943	PJ016_1944	-5.6093204717016105	1.07851362356462	3	PJ016_1944	sample	229.66341807633802	8199	1.00113545496125
1944	PJ016_1945	-6.03696721381436	-1.44422895857833	7	PJ016_1945	sample	188.372774459943	8199	1.00113545496125
1945	PJ016_1946	9.20188041083992	-1.69106652901692	0	PJ016_1946	sample	280.990068059925	8199	1.00113545496125
1946	PJ016_1947	-4.2080434726971	1.28965218284369	3	PJ016_1947	sample	230.766714830416	8199	1.00113545496125
1947	PJ016_1948	10.0711214867198	-0.36275454194953	0	PJ016_1948	sample	321.979724116697	8199	1.00113545496125
1948	PJ016_1949	-2.60462385834662	2.4055766728388397	4	PJ016_1949	sample	195.05027533687198	8199	1.00113545496125
1949	PJ016_1950	9.765901604678449	2.50955745731699	10	PJ016_1950	sample	256.856826386989	8199	1.00113545496125
1950	PJ016_1951	-3.4134683243727006	1.5491305906637702	4	PJ016_1951	sample	261.421253828542	8199	1.00113545496125
1951	PJ016_1952	9.64654482913851	-0.0255788086267561	0	PJ016_1952	sample	289.021747240443	8199	1.00113545496125
1952	PJ016_1953	-2.8619792070454704	2.29542066133771	4	PJ016_1953	sample	236.07464231740502	8199	1.00113545496125
1953	PJ016_1954	-1.5358433357492098	-0.0790567510038889	5	PJ016_1954	sample	326.398535822359	8199	1.00113545496125
1954	PJ016_1955	8.074990219359009	-1.10807092522142	0	PJ016_1955	sample	310.395536163311	8199	1.00113545496125
1955	PJ016_1956	8.77252865646152	-4.25712373956602	6	PJ016_1956	sample	305.305834736417	8199	1.00113545496125
1956	PJ016_1957	-5.91176959079733	-2.20883706744917	7	PJ016_1957	sample	224.447461077287	8199	1.00113545496125
1957	PJ016_1958	-6.1563086025925005	-1.61814810425381	7	PJ016_1958	sample	246.16687568406502	8199	1.00113545496125
1958	PJ016_1959	-2.43205974668248	2.06530984080876	4	PJ016_1959	sample	301.598466796818	8199	1.00113545496125
1959	PJ016_1960	6.60583112636844	-4.21066094993742	8	PJ016_1960	sample	420.53403014306	8199	1.00113545496125
1960	PJ016_1961	-0.09016685748569099	-1.1781726625988402	9	PJ016_1961	sample	277.951952914899	8199	1.00113545496125
1961	PJ016_1962	8.1702072457864	-4.95914249836752	6	PJ016_1962	sample	298.62920229608	8199	1.00113545496125
1962	PJ016_1963	9.39023907859275	2.1542115091000102	10	PJ016_1963	sample	303.389565752068	8199	1.00113545496125
1963	PJ016_1964	-1.7126899623487402	0.732698776121271	5	PJ016_1964	sample	241.98233731602997	8199	1.00113545496125
1964	PJ016_1965	-3.3385482271398503	1.19423307911574	5	PJ016_1965	sample	266.55060376354	8199	1.00113545496125
1965	PJ016_1966	-2.56512241644225	-0.5758905425928149	5	PJ016_1966	sample	350.01804033562996	8199	1.00113545496125
1966	PJ016_1967	6.35605369758634	-3.62550253119873	8	PJ016_1967	sample	271.508308526464	8199	1.00113545496125
1967	PJ016_1968	-1.48663940615742	0.120304066901004	5	PJ016_1968	sample	280.900006953792	8199	1.00113545496125
1968	PJ016_1969	8.84017054301725	-0.8047753344478791	0	PJ016_1969	sample	282.30524850319597	8199	1.00113545496125
1969	PJ016_1970	-0.575478554451669	-0.8646840460601641	2	PJ016_1970	sample	278.755264096625	8199	1.00113545496125
1970	PJ016_1971	-2.63301914088348	0.7826086263220151	4	PJ016_1971	sample	305.96968374037397	8199	1.00113545496125
1971	PJ016_1972	-3.83350974843517	1.5286871407915903	4	PJ016_1972	sample	200.86447872643	8199	1.00113545496125
1972	PJ016_1973	-2.64837954741944	2.06916302196877	4	PJ016_1973	sample	196.076425005815	8199	1.00113545496125
1973	PJ016_1974	9.67526381288456	-1.1464359887287399	0	PJ016_1974	sample	324.519730866195	8199	1.00113545496125
1974	PJ016_1975	-6.11627012810588	4.33881507215069	1	PJ016_1975	sample	189.399239140299	8199	1.00113545496125
1975	PJ016_1976	-3.9262855729919703	1.2080358076061002	4	PJ016_1976	sample	279.618903348809	8199	1.00113545496125
1976	PJ016_1977	-3.91066299244431	-0.114505876309877	2	PJ016_1977	sample	206.614077233283	8199	1.00113545496125
1977	PJ016_1978	-3.1301077727900695	2.19490396733819	4	PJ016_1978	sample	283.603998786834	8199	1.00113545496125
1978	PJ016_1979	8.074648446522572	-0.181935534399795	0	PJ016_1979	sample	308.01568813578996	8199	1.00113545496125
1979	PJ016_1980	-5.42514790184577	2.50622274132132	1	PJ016_1980	sample	153.105218816358	8199	1.00113545496125
1980	PJ016_1981	9.65181539159175	-0.6614138039667901	0	PJ016_1981	sample	236.127921851294	8199	1.00113545496125
1981	PJ016_1982	8.70033338741369	-5.82970740850929	6	PJ016_1982	sample	283.258800329011	8199	1.00113545496125
1982	PJ016_1983	-4.20138082834921	2.91851468438488	1	PJ016_1983	sample	209.060186051143	8199	1.00113545496125
1983	PJ016_1984	7.54058927898	-0.7736386652611721	0	PJ016_1984	sample	342.74122156054	8199	1.00113545496125
1984	PJ016_1985	7.68266839014266	-1.2828035443124	0	PJ016_1985	sample	402.47090740110497	8199	1.00113545496125
1985	PJ016_1986	9.758645339852539	2.09480233706171	10	PJ016_1986	sample	255.518435408218	8199	1.00113545496125
1986	PJ016_1987	-2.10143066582935	2.0604486413320497	4	PJ016_1987	sample	236.673114169635	8199	1.00113545496125
1987	PJ016_1988	-5.41418191333225	-1.61299697155176	7	PJ016_1988	sample	220.807998528485	8199	1.00113545496125
1988	PJ016_1989	8.427886027960781	-4.175332436756	6	PJ016_1989	sample	355.411384848108	8199	1.00113545496125
1989	PJ016_1990	6.225144545792849	-3.9913669672999306	8	PJ016_1990	sample	362.278568260029	8199	1.00113545496125
1990	PJ016_1991	-6.33253134444577	1.7876602591783703	3	PJ016_1991	sample	290.54977217457997	8199	1.00113545496125
1991	PJ016_1992	0.329687194270221	-1.0051418496338298	9	PJ016_1992	sample	436.33064445999395	8199	1.00113545496125
1992	PJ016_1993	-5.153427056623861	3.6326570931759194	1	PJ016_1993	sample	260.396554768861	8199	1.00113545496125
1993	PJ016_1994	-6.427416434288389	-1.48927262479425	7	PJ016_1994	sample	307.314516499194	8199	1.00113545496125
1994	PJ016_1995	-1.10736268436198	0.17058641061146199	5	PJ016_1995	sample	257.357972294131	8199	1.00113545496125
1995	PJ016_1996	-0.629613853479287	-0.0797430759437301	5	PJ016_1996	sample	348.453367675382	8199	1.00113545496125
1996	PJ016_1997	-4.20414335551085	-0.33688455972865605	2	PJ016_1997	sample	267.206785509482	8199	1.00113545496125
1997	PJ016_1998	-4.3700162607714	0.0311617734531868	2	PJ016_1998	sample	253.223542369689	8199	1.00113545496125
1998	PJ016_1999	-5.32944372291714	1.2205047344805	3	PJ016_1999	sample	276.7444651152	8199	1.00113545496125
1999	PJ016_2000	-2.1797304169803	0.29488474795242997	5	PJ016_2000	sample	247.58388976407997	8199	1.00113545496125
2000	PJ016_2001	8.82045162181174	-0.14905962418867302	0	PJ016_2001	sample	329.744631887525	8199	1.00113545496125
2001	PJ016_2002	8.93258602712001	-0.535860395954733	0	PJ016_2002	sample	283.820301652969	8199	1.00113545496125
2002	PJ016_2003	-0.33241354161581704	-0.3918320401038	9	PJ016_2003	sample	335.071728671338	8199	1.00113545496125
2003	PJ016_2004	9.534128000088199	-0.288575929931195	0	PJ016_2004	sample	317.68256120784696	8199	1.00113545496125
2004	PJ016_2005	-0.00857518101074661	-1.21508387240721	9	PJ016_2005	sample	266.227393444852	8199	1.00113545496125
2005	PJ016_2006	9.224462811828051	-2.53077165075198	0	PJ016_2006	sample	395.45344773002296	8199	1.00113545496125
2006	PJ016_2007	-3.43008811992916	-1.1019970854919199	2	PJ016_2007	sample	322.662403023979	8199	1.00113545496125
2007	PJ016_2008	-5.536899092591961	2.09930489277751	1	PJ016_2008	sample	251.547146112019	8199	1.00113545496125
2008	PJ016_2009	8.88788941113992	-4.960972414339929	6	PJ016_2009	sample	374.02664210294296	8199	1.00113545496125
2009	PJ016_2010	-2.40528920498187	1.14105933954622	1	PJ016_2010	sample	259.092148320951	8199	1.00113545496125
2010	PJ016_2011	8.813238553367679	-5.675220062477241	6	PJ016_2011	sample	372.85176973655194	8199	1.00113545496125
2011	PJ016_2012	-6.24842444388018	-1.4372167716923503	7	PJ016_2012	sample	208.318635092752	8199	1.00113545496125
2012	PJ016_2013	-4.28524895210007	1.227014990565	3	PJ016_2013	sample	272.425915702701	8199	1.00113545496125
2013	PJ016_2014	9.01058936382241	-5.1682450294326205	6	PJ016_2014	sample	392.13984757633796	8199	1.00113545496125
2014	PJ016_2015	-5.33407140373453	2.57705350321973	1	PJ016_2015	sample	240.71881150502998	8199	1.00113545496125
2015	PJ016_2016	-0.507668460029594	-1.0771327445299201	9	PJ016_2016	sample	252.133157540458	8199	1.00113545496125
2016	PJ016_2017	8.21488194470642	-1.93508247714256	0	PJ016_2017	sample	325.42073420675	8199	1.00113545496125
2017	PJ016_2018	-6.89701527089118	0.694788735178093	2	PJ016_2018	sample	301.581739370345	8199	1.00113545496125
2018	PJ016_2019	9.18009481380331	-1.18586967210701	0	PJ016_2019	sample	316.673032197449	8199	1.00113545496125
2019	PJ016_2020	-3.78891207619785	-1.09475109696698	2	PJ016_2020	sample	240.516057054616	8199	1.00113545496125
2020	PJ016_2021	-2.53243165619204	0.9064277808194691	5	PJ016_2021	sample	278.64952719430903	8199	1.00113545496125
2021	PJ016_2022	-0.568909910424212	-0.207677245645006	5	PJ016_2022	sample	310.272292174142	8199	1.00113545496125
2022	PJ016_2023	-6.82000145891911	-0.10681210819367401	7	PJ016_2023	sample	270.713496709859	8199	1.00113545496125
2023	PJ016_2024	10.316116442915302	2.0836744941494	10	PJ016_2024	sample	237.54530398804798	8199	1.00113545496125
2024	PJ016_2025	8.77969337170653	-0.6934515377366359	0	PJ016_2025	sample	365.547532643872	8199	1.00113545496125
2025	PJ016_2026	-2.77530001991863	1.7363778942417198	4	PJ016_2026	sample	271.130926717438	8199	1.00113545496125
