p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.1090587811839e-21,0.37146336765821,0.453,0.294,4.21811756236781e-18,4,KIFC1
1.81245513486424e-18,0.285861640450909,0.508,0.418,3.62491026972848e-15,4,CKAP2
2.16347115923507e-18,0.399623791834554,0.472,0.364,4.32694231847014e-15,4,HELLS
1.94725034649777e-17,0.335725078810306,0.492,0.381,3.89450069299554e-14,4,NDC80
1.59530278176385e-16,0.330225176103482,0.377,0.334,3.19060556352771e-13,4,NCAPG
4.98829418308661e-15,0.364915953069668,0.508,0.419,9.97658836617322e-12,4,NUF2
3.53757887381112e-14,0.327079943779324,0.474,0.393,7.07515774762225e-11,4,EMC3-AS1
7.72866387424721e-12,0.330733146618608,0.51,0.425,1.54573277484944e-08,4,HMGB3
1.25270652202889e-10,0.26557448713447,0.448,0.297,2.50541304405777e-07,4,HJURP
1.50088976419179e-10,0.361542277139669,0.367,0.289,3.00177952838358e-07,4,PKMYT1
1.30459402772256e-08,0.362287617732413,0.404,0.429,2.60918805544512e-05,4,CHAF1A
1.97273194187602e-06,0.43834894366405,0.449,0.329,0.00394546388375204,4,ZWINT
0.000125104645349993,0.267005588820649,0.428,0.442,0.250209290699986,4,FAM111B
0.00216309901867835,0.25866595601346,0.419,0.279,1,4,KIF18B
0,3.37444028725008,0.993,0.476,0,5,CD74
0,3.11139777216308,0.965,0.48,0,5,HLA-DRA
0,2.85498841205158,0.964,0.392,0,5,C1QB
0,2.83200333451488,0.967,0.45,0,5,SPP1
0,2.82890219024872,0.937,0.417,0,5,FCGBP
0,2.73557357954163,0.907,0.384,0,5,RGS1
0,2.65417106847731,0.919,0.444,0,5,HLA-DRB1
0,2.56996754033798,0.929,0.377,0,5,C3
0,2.56024934927049,0.924,0.377,0,5,SGK1
0,2.542419655822,0.91,0.438,0,5,APOC1
0,2.51789590278653,0.883,0.425,0,5,LAPTM5
0,2.38449546741222,0.942,0.401,0,5,SRGN
0,2.3281736163827,0.947,0.565,0,5,DUSP1
0,2.29228468784705,0.904,0.392,0,5,CCL3
0,2.28978811845317,0.864,0.47,0,5,HLA-DPA1
0,2.17891973942151,0.936,0.556,0,5,SAT1
0,2.12877535360809,0.87,0.359,0,5,TYROBP
0,2.09466526508008,0.881,0.374,0,5,C1QA
0,2.02518432248078,0.815,0.549,0,5,HLA-DPB1
0,1.8780533848508,0.873,0.404,0,5,MSR1
0,1.84206659281928,0.892,0.66,0,5,CTSD
0,1.83971859182131,0.786,0.325,0,5,FCER1G
0,1.81511569958266,0.928,0.626,0,5,CTSB
0,1.80311867536875,0.801,0.367,0,5,TREM2
0,1.79345807230154,0.993,0.903,0,5,FTL
0,1.78064555124443,0.875,0.372,0,5,PADI2
0,1.77890103351323,0.766,0.366,0,5,MS4A7
0,1.77000486567791,0.954,0.788,0,5,GPX1
0,1.76757199244048,0.833,0.399,0,5,HLA-DMA
0,1.71622850518289,0.763,0.373,0,5,SLC11A1
0,1.68850801233786,0.917,0.544,0,5,OLFML3
0,1.68195324474054,0.774,0.362,0,5,C5AR1
0,1.67526647235318,0.814,0.424,0,5,ITGB2
0,1.66857441778471,0.783,0.366,0,5,CSF1R
0,1.64921364517586,0.813,0.334,0,5,C1QC
0,1.62948688067542,0.8,0.467,0,5,CYBA
0,1.62656465324484,0.84,0.695,0,5,NPC2
0,1.6213066147715,0.825,0.369,0,5,HLA-DQB1
0,1.60128014538778,0.794,0.327,0,5,CCL4
0,1.5988784611355,0.822,0.361,0,5,SLC16A3
0,1.59035043733459,0.759,0.568,0,5,RNASET2
0,1.58880400463984,0.775,0.336,0,5,HLA-DMB
0,1.5529486517753,0.825,0.451,0,5,OTUD1
0,1.53752368940121,0.768,0.492,0,5,TYMP
0,1.48999104024833,0.763,0.269,0,5,ACSL1
0,1.48046700917458,0.753,0.35,0,5,STAB1
0,1.38256298165816,0.845,0.571,0,5,CAPG
0,1.35726947779312,0.862,0.472,0,5,KLF2
0,1.34660612777251,0.874,0.593,0,5,A2M
0,1.26032737546097,0.969,0.628,0,5,DNAJB1
0,1.2272233516256,0.968,0.652,0,5,RHOB
0,1.22712451828617,0.828,0.598,0,5,ZFP36
0,1.17894621892842,0.9,0.327,0,5,RGS2
0,1.1749121702897,0.716,0.317,0,5,CD163
0,1.13601709493149,0.794,0.342,0,5,S100A4
0,1.09841474129025,0.743,0.336,0,5,SERPINB9
0,1.06745901338686,0.824,0.395,0,5,TGFBI
0,1.01064994996402,0.875,0.393,0,5,IRF8
0,1.01054537531559,0.889,0.303,0,5,PDK4
0,0.994374898560466,0.906,0.475,0,5,TSC22D3
0,0.921663189577205,0.838,0.465,0,5,EGR2
0,0.894691240754775,0.852,0.368,0,5,CEBPA
0,0.863441119728497,0.753,0.45,0,5,ST6GAL1
0,0.826836868319567,0.814,0.242,0,5,EVI2A
0,0.824357247084822,0.873,0.593,0,5,SLC7A5
0,0.732646167064704,0.785,0.424,0,5,TGFBR2
0,0.627312100702832,0.998,0.989,0,5,FTH1
0,0.613362276074611,0.849,0.459,0,5,BAG3
0,0.607418090605204,0.926,0.555,0,5,EPSTI1
0,0.520745181223395,0.854,0.438,0,5,ENTPD1
0,0.511774350655406,0.865,0.582,0,5,HSPA6
0,0.493546005984559,0.817,0.423,0,5,MFI2
0,0.482938090514935,0.773,0.418,0,5,GPX3
0,0.475687741240172,0.843,0.451,0,5,IFI16
0,0.404770012505588,0.845,0.457,0,5,H1F0
0,0.390245685064626,0.818,0.486,0,5,PECAM1
0,0.364927960532478,0.219,0.322,0,5,MMP19
0,0.336831272909484,0.782,0.236,0,5,ATOH8
0,0.331700228991816,0.804,0.437,0,5,ARRDC2
0,0.328131447573221,0.882,0.656,0,5,IFI44L
0,0.297756122227133,0.85,0.587,0,5,MX1
9.10455006047519e-308,0.314284149415665,0.239,0.329,1.82091001209504e-304,5,FCGR2B
1.08471046026524e-300,0.737963553603159,0.819,0.665,2.16942092053047e-297,5,SERPINE1
2.63047186302929e-300,0.312588843625212,0.708,0.313,5.26094372605859e-297,5,MPEG1
1.19205294523479e-291,0.502292333516038,0.754,0.417,2.38410589046958e-288,5,BHLHE40
6.30567760582237e-289,0.255092845691563,0.237,0.292,1.26113552116447e-285,5,CMTM7
2.38689538374622e-274,1.10711278367288,0.704,0.228,4.77379076749243e-271,5,BASP1
5.48733135727755e-263,1.00525653839797,0.695,0.3,1.09746627145551e-259,5,LY86
3.21138918827442e-259,0.820787918464952,0.944,0.76,6.42277837654885e-256,5,CEBPD
3.51894846090905e-259,1.37147644863217,0.743,0.575,7.03789692181811e-256,5,S100A11
1.81606807310271e-257,0.26528349528223,0.957,0.875,3.63213614620542e-254,5,APOE
7.42317401617049e-256,0.254212855398722,0.711,0.349,1.4846348032341e-252,5,AREG
1.33989458797279e-254,1.25213542902136,0.72,0.394,2.67978917594558e-251,5,CXCR4
2.82076671402943e-254,0.654034193740902,0.691,0.336,5.64153342805887e-251,5,LYZ
7.50233807757862e-252,1.12507319380161,0.828,0.639,1.50046761551572e-248,5,KLF6
1.46653999188935e-250,1.55574265132819,0.703,0.372,2.93307998377869e-247,5,ALOX5AP
2.60640737464699e-250,1.04658456539504,0.703,0.378,5.21281474929397e-247,5,FGL2
2.26541136065921e-249,0.955333769138935,0.907,0.731,4.53082272131843e-246,5,HTRA1
8.83733465658798e-249,0.612877300676881,0.753,0.519,1.7674669313176e-245,5,PLXND1
2.25785786666391e-247,0.83048530166546,0.966,0.747,4.51571573332783e-244,5,ZFP36L2
2.68605600719393e-247,1.3696915912401,0.699,0.35,5.37211201438786e-244,5,CD68
7.9372597472782e-243,0.467753018318501,0.694,0.289,1.58745194945564e-239,5,CCL5
9.61679509432719e-241,1.22799621638259,0.693,0.32,1.92335901886544e-237,5,HMOX1
3.97823434847951e-240,0.76853335567772,0.722,0.403,7.95646869695901e-237,5,BIN1
5.41448354673915e-235,0.469758698430678,0.777,0.504,1.08289670934783e-231,5,MYH9
3.64227078589704e-228,1.25665767126469,0.687,0.324,7.28454157179409e-225,5,FYB
2.64916997200501e-223,1.45861267151448,0.68,0.297,5.29833994401002e-220,5,OLR1
2.7091007947768e-222,1.41651461300607,0.699,0.399,5.41820158955359e-219,5,SLCO2B1
1.05789879341032e-221,0.485028597338103,0.685,0.333,2.11579758682065e-218,5,ADAP2
1.42539964085582e-211,1.10123655492169,0.689,0.34,2.85079928171163e-208,5,GPNMB
3.46747977218851e-211,1.57298749678125,0.678,0.32,6.93495954437703e-208,5,FCGR3A
5.0473430142341e-210,0.849078486054288,0.682,0.348,1.00946860284682e-206,5,DENND3
1.75764538175212e-209,1.02155513460225,0.775,0.484,3.51529076350424e-206,5,FOSB
6.03788416887119e-199,0.46980536203047,0.669,0.286,1.20757683377424e-195,5,CLEC2B
2.47698297347027e-197,1.39763558782534,0.679,0.326,4.95396594694054e-194,5,NR4A1
2.80294649362196e-194,1.27322274728798,0.679,0.372,5.60589298724391e-191,5,SYNGR2
4.87702270401073e-192,0.395042619121519,0.286,0.284,9.75404540802146e-189,5,SCIN
1.13283737759934e-187,0.937280208413921,0.693,0.507,2.26567475519869e-184,5,INPP5D
8.146332397274e-186,0.857311448166417,0.822,0.623,1.6292664794548e-182,5,IER5
8.37631774373838e-186,1.00772460238696,0.66,0.3,1.67526354874768e-182,5,NCKAP1L
4.14456929411425e-180,0.965504071399821,0.913,0.828,8.28913858822849e-177,5,FTLP3
6.8153925722164e-177,0.550945164755097,0.677,0.431,1.36307851444328e-173,5,CD93
1.66818170084498e-172,0.616680219297154,0.657,0.352,3.33636340168997e-169,5,RP11-386I14.4
2.45802144391949e-169,1.3727195511369,0.655,0.324,4.91604288783897e-166,5,AIF1
2.09447868766263e-167,0.395800721717838,0.295,0.241,4.18895737532527e-164,5,CFD
1.83636742618596e-162,0.889595264753794,0.974,0.765,3.67273485237191e-159,5,HSPA1B
2.97303234650201e-158,0.494710136339613,0.304,0.305,5.94606469300402e-155,5,PCED1B-AS1
1.35190687115944e-157,1.05442455273508,0.656,0.341,2.70381374231889e-154,5,RGS10
2.36459726859418e-157,1.31319808782648,0.713,0.587,4.72919453718835e-154,5,MAFB
2.44966359215184e-150,0.388780205546723,0.645,0.315,4.89932718430368e-147,5,FBP1
3.85013229336562e-149,0.300924648388958,0.635,0.279,7.70026458673123e-146,5,SPHK1
3.32442549997184e-148,1.60379583333975,0.648,0.33,6.64885099994368e-145,5,CD14
1.20702882183837e-146,0.876917837754194,0.706,0.451,2.41405764367674e-143,5,NEAT1
6.98136514072604e-141,0.319057294378835,0.639,0.327,1.39627302814521e-137,5,CD33
2.83637253773733e-133,0.259335441260776,0.319,0.3,5.67274507547466e-130,5,IL4I1
2.19245119008437e-131,0.974642353124478,0.635,0.312,4.38490238016875e-128,5,SERPINA1
4.74787360559914e-128,0.253358175963664,0.344,0.465,9.49574721119828e-125,5,PNP
2.85514439901981e-125,1.17272551514815,0.638,0.378,5.71028879803961e-122,5,CD83
1.54377513172498e-123,0.521025429764891,0.759,0.541,3.08755026344996e-120,5,MAF
7.72808585260535e-117,1.06242933444813,0.63,0.376,1.54561717052107e-113,5,HLA-DQA1
3.46366112942066e-116,1.04194055534954,0.615,0.289,6.92732225884132e-113,5,CCL4L2
1.2622129255747e-115,0.919840374212597,0.906,0.841,2.52442585114941e-112,5,HSPA1A
1.7041159391547e-113,0.899930275626135,0.668,0.388,3.4082318783094e-110,5,ID2
9.85204386697479e-113,0.543656635625746,0.689,0.522,1.97040877339496e-109,5,BHLHE41
1.35053001818174e-110,0.534898597156325,0.337,0.287,2.70106003636347e-107,5,FCGR1A
1.99533032560628e-108,0.950286320689708,0.641,0.398,3.99066065121256e-105,5,TGFB1
4.78834007678949e-108,0.558820605729245,0.622,0.361,9.57668015357899e-105,5,PIK3AP1
2.51716064437077e-106,1.37147681686048,0.619,0.357,5.03432128874155e-103,5,IER3
2.43998858564797e-103,0.764727440320981,0.615,0.303,4.87997717129594e-100,5,TMEM119
7.89387042919621e-100,0.83700965644779,0.771,0.69,1.57877408583924e-96,5,GLUL
1.43987999862191e-98,0.963551873991109,0.618,0.371,2.87975999724382e-95,5,PTPRC
2.1646030949266e-98,0.606616094906484,0.632,0.403,4.3292061898532e-95,5,MERTK
9.26093531332597e-98,0.758678492917313,0.763,0.806,1.85218706266519e-94,5,HLA-E
4.37753598085341e-97,0.588781811906292,0.772,0.591,8.75507196170682e-94,5,CITED2
2.1138461859048e-95,1.13599866287569,0.603,0.252,4.2276923718096e-92,5,FPR1
5.07520243513848e-93,0.609093148130945,0.606,0.316,1.0150404870277e-89,5,ZNF331
6.23100712780616e-93,1.08880708454581,0.598,0.274,1.24620142556123e-89,5,NR4A3
8.52051268360116e-92,0.336157543340159,0.6,0.291,1.70410253672023e-88,5,GNA15
1.73079473554535e-91,0.373288008057102,0.342,0.241,3.46158947109069e-88,5,IGSF6
1.70381842092974e-88,0.43064099334201,0.261,0.33,3.40763684185947e-85,5,THBS1
5.21593014003231e-88,0.788391472931627,0.609,0.372,1.04318602800646e-84,5,CPM
7.37774102560314e-86,0.899216687026676,0.608,0.369,1.47554820512063e-82,5,SLA
5.03743950943496e-85,0.38881506341117,0.335,0.342,1.00748790188699e-81,5,STOM
7.45000400322143e-84,0.595328800494605,0.69,0.483,1.49000080064429e-80,5,ATF3
5.47868129537223e-83,0.607234154566666,0.702,0.548,1.09573625907445e-79,5,BEST1
1.88783903930767e-80,0.7292604264212,0.681,0.511,3.77567807861533e-77,5,NAMPT
9.62572245479034e-80,0.330936866548711,0.396,0.536,1.92514449095807e-76,5,SOCS3
4.36468602861908e-79,1.11626178904942,0.606,0.354,8.72937205723817e-76,5,TNFRSF1B
5.59497407419184e-78,0.552613967264141,0.644,0.468,1.11899481483837e-74,5,ARID5A
8.18397824972924e-78,0.969791631878446,0.593,0.317,1.63679564994585e-74,5,CCL3L3
2.94526669337628e-77,0.322461567182173,0.759,0.533,5.89053338675255e-74,5,ARL4C
3.91205069937714e-77,0.464431632410607,0.799,0.599,7.82410139875427e-74,5,IER2
2.65042587472734e-76,0.990048880867414,0.643,0.481,5.30085174945467e-73,5,LGMN
2.96680798066357e-75,0.308614056639518,0.738,0.628,5.93361596132714e-72,5,FILIP1L
1.10196255067005e-74,0.588746583461721,0.616,0.344,2.2039251013401e-71,5,FOSL2
5.39133215627157e-70,0.87680635352351,0.657,0.507,1.07826643125431e-66,5,MCL1
1.06523898867235e-67,0.284244591502259,0.47,0.621,2.13047797734469e-64,5,DUSP6
8.46573310378276e-66,0.477284518967272,0.402,0.528,1.69314662075655e-62,5,PPIF
3.56284791663141e-63,0.580970020136162,0.371,0.308,7.12569583326283e-60,5,APBB1IP
5.24438551019156e-63,0.587100860587306,0.61,0.374,1.04887710203831e-59,5,PFKFB3
1.64435064675376e-62,0.561257320760993,0.367,0.264,3.28870129350753e-59,5,TMIGD3
3.52718792323762e-62,0.483010645264712,0.616,0.449,7.05437584647523e-59,5,ENG
1.35574319623519e-61,0.499743017455248,0.609,0.479,2.71148639247037e-58,5,TNFAIP3
2.75054193649921e-60,0.597224216331056,0.625,0.425,5.50108387299843e-57,5,KLF4
1.40540418907689e-58,0.609622815523608,0.424,0.592,2.81080837815377e-55,5,RAB20
7.67540882275248e-58,1.29473012101133,0.58,0.316,1.5350817645505e-54,5,GPR183
1.15242850361863e-53,0.603007489901389,0.558,0.266,2.30485700723727e-50,5,SERPINF1
3.17905933610067e-52,0.443731994508931,0.393,0.457,6.35811867220134e-49,5,AC026803.1
4.01887421646346e-51,0.64087110739996,0.724,0.576,8.03774843292692e-48,5,ZFP36L1
2.18753297454598e-50,1.0613999452956,0.579,0.391,4.37506594909196e-47,5,HLA-DRB6
6.42771945390493e-50,0.811269440681811,0.377,0.369,1.28554389078099e-46,5,CCL2
1.43016813232137e-49,0.306968172803985,0.307,0.251,2.86033626464274e-46,5,F13A1
4.39739404234808e-48,0.444582673881916,0.367,0.252,8.79478808469615e-45,5,TNFAIP2
1.09409889010214e-47,0.587052585828647,0.711,0.582,2.18819778020428e-44,5,ANXA2
2.00043852958299e-45,0.668483618788831,0.379,0.259,4.00087705916598e-42,5,RASGEF1B
2.64446160386573e-45,0.743619332039771,0.572,0.36,5.28892320773146e-42,5,SAMSN1
4.95303373144445e-45,0.864404617148919,0.564,0.344,9.90606746288889e-42,5,NR4A2
6.78126984865143e-45,0.265365607801566,0.444,0.515,1.35625396973029e-41,5,ATF5
8.09407098415254e-45,0.450187278823586,0.37,0.279,1.61881419683051e-41,5,ICAM1
1.02447078609632e-41,0.714606654033861,0.57,0.331,2.04894157219263e-38,5,FXYD5
4.27417942334443e-41,1.04756064600454,0.573,0.374,8.54835884668887e-38,5,HCST
4.30774172287219e-39,0.822412972200478,0.698,0.695,8.61548344574437e-36,5,FTLP2
7.71479447962835e-39,1.08368895115362,0.587,0.47,1.54295889592567e-35,5,PLIN2
7.89357885045383e-39,0.715893556338079,0.621,0.479,1.57871577009077e-35,5,ANXA1
1.7491656837782e-38,1.11643104221426,0.571,0.415,3.49833136755641e-35,5,APOC1P1
8.30102378897036e-38,0.87307757978531,0.564,0.358,1.66020475779407e-34,5,CLEC7A
2.54252793050045e-37,0.761905012465038,0.391,0.243,5.0850558610009e-34,5,CD53
1.07868914149044e-33,0.456312479982019,0.771,0.728,2.15737828298088e-30,5,JUND
1.99549352420265e-32,0.922464524145294,0.551,0.365,3.9909870484053e-29,5,EGR3
2.3701266794732e-32,0.308942891365016,0.394,0.251,4.74025335894639e-29,5,GGTA1P
6.46649594487466e-30,0.360537592388022,0.532,0.263,1.29329918897493e-26,5,POU2F2
1.57381114788144e-29,1.01314369148642,0.535,0.268,3.14762229576288e-26,5,CTSH
1.84646386484897e-29,0.805331869065154,0.401,0.254,3.69292772969795e-26,5,LAIR1
4.56077127973539e-29,0.996567691363838,0.655,0.71,9.12154255947079e-26,5,CEBPB
8.23453962910193e-29,0.408146881915955,0.655,0.546,1.64690792582039e-25,5,GADD45B
1.72522902304658e-28,1.05906978851452,0.549,0.361,3.45045804609317e-25,5,CTSZ
7.03220508831824e-28,0.25438162739775,0.441,0.237,1.40644101766365e-24,5,CCND1
2.52346401904273e-26,0.42634515965317,0.637,0.455,5.04692803808546e-23,5,BTG2
5.81009979533966e-25,0.607527175969118,0.423,0.449,1.16201995906793e-21,5,LPCAT2
1.32553728807428e-24,1.07900526819189,0.544,0.327,2.65107457614856e-21,5,VAMP8
3.29090349281006e-23,1.0002363519328,0.55,0.36,6.58180698562011e-20,5,CTSS
4.24069827545029e-23,0.845621175631182,0.407,0.26,8.48139655090058e-20,5,IL1RN
2.19504925825997e-22,0.406225271418061,0.576,0.445,4.39009851651993e-19,5,RNASE1
2.52547977850014e-22,0.407559967214186,0.536,0.274,5.05095955700027e-19,5,DUSP2
2.70416607119576e-22,1.05369951349351,0.539,0.333,5.40833214239151e-19,5,SLC2A5
1.22909179099844e-21,0.679985935265873,0.395,0.206,2.45818358199688e-18,5,SIGLEC10
2.41185411793213e-21,0.894433115622457,0.56,0.409,4.82370823586425e-18,5,GSN
4.90658609273486e-21,0.753256507852114,0.553,0.398,9.81317218546973e-18,5,HBEGF
5.16642899454933e-21,0.975449481689048,0.533,0.292,1.03328579890987e-17,5,ITGAX
3.85280667489033e-20,0.476703345671518,0.396,0.187,7.70561334978067e-17,5,TNF
4.14588980486908e-20,0.621359988524624,0.593,0.458,8.29177960973816e-17,5,HSPH1
4.82573788487555e-18,0.277245173309002,0.92,0.874,9.65147576975109e-15,5,FOS
1.00870281830628e-17,0.831012630100672,0.426,0.302,2.01740563661255e-14,5,NAPSB
3.23514562738532e-16,0.775113472735565,0.415,0.229,6.47029125477063e-13,5,VSIG4
6.50625636824319e-16,0.496331841438225,0.53,0.354,1.30125127364864e-12,5,NLRP3
7.15784018994297e-16,0.629506619032155,0.529,0.306,1.43156803798859e-12,5,PTGER4
3.30361854771982e-15,1.03745596297632,0.527,0.348,6.60723709543963e-12,5,PLAU
1.30680351869885e-14,0.294213368218226,0.415,0.276,2.61360703739769e-11,5,GLDN
2.05987269292207e-14,0.282907835544721,0.906,0.801,4.11974538584415e-11,5,JUN
1.18972266306969e-13,0.285559226875096,0.464,0.458,2.37944532613937e-10,5,MAFF
1.19946592883933e-12,0.286083544766594,0.427,0.283,2.39893185767867e-09,5,PMAIP1
1.89328826250939e-12,0.484886371883541,0.516,0.299,3.78657652501879e-09,5,HLA-DQB2
4.21803013535338e-12,0.724180452823169,0.432,0.317,8.43606027070676e-09,5,HAMP
6.80465893085244e-12,0.29747410505236,0.533,0.378,1.36093178617049e-08,5,SNHG12
1.97806817663186e-11,0.98866486450732,0.522,0.309,3.95613635326373e-08,5,LILRB4
2.08197880752584e-11,0.390440472368328,0.459,0.447,4.16395761505169e-08,5,RASSF4
3.34325157859635e-11,0.305513484295905,0.461,0.44,6.68650315719271e-08,5,VMP1
6.01348014203183e-11,0.686682214623118,0.541,0.325,1.20269602840636e-07,5,RGCC
1.71199535314629e-10,0.254417646770365,0.464,0.437,3.42399070629257e-07,5,RCAN1
2.1202989312188e-10,1.01342907750112,0.52,0.308,4.2405978624376e-07,5,MS4A6A
2.48000002336368e-10,0.264639890610459,0.512,0.285,4.96000004672736e-07,5,CD55
2.92035819484681e-10,1.04081727920026,0.525,0.429,5.84071638969362e-07,5,PLAUR
6.44825118297362e-10,0.2857032555977,0.484,0.343,1.28965023659472e-06,5,S100A10
4.54637252416412e-09,0.366870208692937,0.504,0.289,9.09274504832824e-06,5,DNAAF1
5.4189700548889e-09,0.604840688828518,0.539,0.429,1.08379401097778e-05,5,IL4R
5.39801967659228e-08,0.315746656922332,0.499,0.319,0.000107960393531846,5,SDS
7.12314031368706e-08,0.376736719048563,0.55,0.408,0.000142462806273741,5,IFI27
9.6480686031188e-08,0.38627307607928,0.595,0.491,0.000192961372062376,5,PNRC1
1.18490823648752e-06,0.268801135482117,0.649,0.587,0.00236981647297503,5,JUNB
2.05141328379432e-06,0.354731439407653,0.529,0.384,0.00410282656758865,5,PTGS2
8.08678635147053e-06,0.257301229035861,0.49,0.279,0.0161735727029411,5,PLXNC1
1.57726168008131e-05,0.931522067632438,0.453,0.362,0.0315452336016262,5,PLEK
2.4802648797414e-05,0.347788690246124,0.514,0.387,0.0496052975948281,5,LINC01094
0.000180723244177452,0.677136466520257,0.499,0.295,0.361446488354903,5,IL10RA
0.000187182398082322,0.393474670143044,0.601,0.703,0.374364796164644,5,KCTD12
0.000190217199732513,0.487723452492035,0.523,0.421,0.380434399465026,5,SLC2A3
0.00168072790332521,0.634212907058299,0.476,0.288,1,5,CTD-3252C9.4
0.00202637800767162,0.479766311726903,0.499,0.318,1,5,THBD
0.00207962861244211,0.858216516351703,0.533,0.544,1,5,CTSC
0.00371961680670641,0.339950836480481,0.585,0.646,1,5,NFKBIA
0.00420393458452618,0.501486549807615,0.492,0.303,1,5,RNF144B
0.00487841450799714,0.551929563971197,0.467,0.405,1,5,HIST2H2AA4
0.00746132500858349,0.830956484746573,0.451,0.279,1,5,BCL2A1
0.00960268345250097,0.371018583419172,0.629,0.665,1,5,IFITM2
0.00980673333044397,0.727706109994126,0.497,0.376,1,5,GBP2
0,2.33709439752744,0.928,0.559,0,6,UBE2C
0,2.10457792746325,0.951,0.58,0,6,PTTG1
0,1.99836302894568,0.96,0.589,0,6,BIRC5
0,1.89958245631698,0.961,0.614,0,6,HMGB2
0,1.88471132433343,0.865,0.497,0,6,TOP2A
0,1.77519227397675,0.936,0.53,0,6,NUSAP1
0,1.70951865632179,0.991,0.822,0,6,TUBA1B
0,1.68323117549535,0.846,0.35,0,6,CENPF
0,1.61883386127134,0.923,0.554,0,6,UBE2S
0,1.52146094241931,0.794,0.423,0,6,CDC20
0,1.50952075119967,0.981,0.662,0,6,H2AFZ
0,1.49845998600715,0.912,0.654,0,6,TUBA1C
0,1.4858599918347,0.88,0.468,0,6,TPX2
0,1.46808844602066,0.981,0.79,0,6,HMGN2
0,1.44058000516799,0.928,0.631,0,6,ARL6IP1
0,1.43391659959551,0.907,0.534,0,6,PBK
0,1.43276022552955,0.819,0.314,0,6,FAM64A
0,1.37172013578701,0.961,0.712,0,6,STMN1
0,1.33327965362585,0.822,0.497,0,6,PTTG3P
0,1.31286508136277,0.819,0.394,0,6,CKS2
0,1.26556858189737,0.847,0.48,0,6,CDKN3
0,1.20190366725174,0.809,0.478,0,6,PRC1
0,1.18812470046967,0.921,0.667,0,6,CDKN2C
0,1.13244033369409,0.975,0.781,0,6,HMGB1
0,1.12558570059838,0.873,0.412,0,6,CENPA
0,1.10813113636675,0.782,0.366,0,6,AURKA
0,1.09625099986548,0.855,0.513,0,6,UBE2T
0,1.08598519461534,0.865,0.637,0,6,CKS1B
0,1.08087157036722,0.934,0.648,0,6,H2AFZP3
0,1.06081431178331,0.924,0.655,0,6,TUBB
0,1.0272427382701,0.885,0.546,0,6,ARL6IP1P2
0,1.02049961454502,0.849,0.478,0,6,H2AFX
0,1.00989203777223,0.95,0.759,0,6,NUCKS1
0,0.998117042008295,0.897,0.635,0,6,DTYMK
0,0.942376458420796,0.905,0.694,0,6,PSRC1
0,0.917855933414617,0.77,0.403,0,6,PRR11
0,0.673497114387678,0.79,0.423,0,6,OIP5
0,0.639495154928814,0.815,0.395,0,6,SHCBP1
0,0.607725475842573,0.823,0.472,0,6,CENPM
0,0.553808921423378,0.925,0.757,0,6,CLDN10
1.52390203192835e-307,0.288274835757104,0.809,0.5,3.04780406385671e-304,6,TK1
1.53886118242958e-299,1.3752698415959,0.795,0.417,3.07772236485916e-296,6,KPNA2
1.3195104521903e-296,1.05455806934189,0.866,0.573,2.63902090438059e-293,6,HN1
1.01733130503256e-287,1.04087108040541,0.834,0.405,2.03466261006513e-284,6,TUBB4B
3.10310899222785e-281,1.59267306082785,0.772,0.436,6.2062179844557e-278,6,CCNB1
9.06416834431027e-281,1.04551183433682,0.776,0.564,1.81283366886205e-277,6,PTTG2
3.22726418382805e-279,0.830404161914096,0.765,0.46,6.45452836765611e-276,6,KNSTRN
4.48981467408096e-279,1.22407856940142,0.757,0.402,8.97962934816193e-276,6,CCNB2
2.01907302115169e-275,0.541669854482394,0.793,0.486,4.03814604230339e-272,6,CENPK
5.67391182757195e-269,0.844445785082545,0.866,0.678,1.13478236551439e-265,6,CCDC34
1.75410920329566e-263,1.01054242891719,0.839,0.546,3.50821840659133e-260,6,TMPO
2.63371284329301e-261,0.925626347996909,0.775,0.472,5.26742568658603e-258,6,RACGAP1
4.70524852767872e-261,0.352380562918371,0.874,0.687,9.41049705535744e-258,6,TNFAIP6
4.54908357249459e-254,0.980228405513182,0.746,0.435,9.09816714498919e-251,6,CDCA3
2.39683432439473e-252,0.553221688936253,0.706,0.276,4.79366864878946e-249,6,CDC20P1
1.37987282711741e-245,0.784198245312258,0.945,0.73,2.75974565423481e-242,6,TUBB2B
6.42716258368359e-244,1.17807673924088,0.766,0.485,1.28543251673672e-240,6,FOXM1
9.23938117077881e-243,0.692716196247472,0.983,0.854,1.84787623415576e-239,6,CKB
1.17491135118393e-241,0.450991389023241,0.687,0.255,2.34982270236787e-238,6,CDCA2
5.47872105648534e-241,1.11028783381576,0.749,0.488,1.09574421129707e-237,6,TROAP
2.29387356769858e-231,0.788660076211421,0.785,0.457,4.58774713539717e-228,6,RP11-386G11.10
3.13438907838594e-224,0.693475838719204,0.914,0.66,6.26877815677189e-221,6,LGALS1
1.1864191627443e-219,0.718004381822472,0.676,0.241,2.3728383254886e-216,6,KIF14
5.35273069272736e-219,0.984915180262075,0.725,0.369,1.07054613854547e-215,6,GTSE1
9.36986881540322e-218,0.561246775707632,0.733,0.384,1.87397376308064e-214,6,SPC25
2.52933132428481e-217,0.360376923982563,0.916,0.803,5.05866264856961e-214,6,RP11-71N10.1
