Mus_musculus	APOE	SRA739096_SRS3545819	8	Colon	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545819	13	Colon	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545821	2	Colon	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545821	7	Colon	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545821	8	Colon	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545823	1	Liver	Macrophages	1
Mus_musculus	APOE	SRA739096_SRS3545823	6	Liver	Kupffer cells	1
Mus_musculus	APOE	SRA739096_SRS3545823	13	Liver	Kupffer cells	1
Mus_musculus	APOE	SRA739096_SRS3545825	1	Liver	Macrophages	1
Mus_musculus	APOE	SRA681285_SRS3121030	13	Dermis	Macrophages	1
Mus_musculus	APOE	SRA728071_SRS3458842	0	Leukocytes from aortas	Macrophages	1
Mus_musculus	APOE	SRA728071_SRS3458842	2	Leukocytes from aortas	Macrophages	1
Mus_musculus	APOE	SRA728071_SRS3458842	4	Leukocytes from aortas	Macrophages	1
Mus_musculus	APOE	SRA728071_SRS3458842	5	Leukocytes from aortas	Macrophages	1
Mus_musculus	APOE	SRA728071_SRS3458842	11	Leukocytes from aortas	Macrophages	1
Mus_musculus	APOE	SRA592147_SRS2384615	10	Hippocampus (24h Sham surgery)	Unknown	1
Mus_musculus	APOE	SRA688834_SRS3165512	2	Skeletal muscle macrophages from hindlimb	Macrophages	1
Mus_musculus	APOE	SRA688834_SRS3165512	3	Skeletal muscle macrophages from hindlimb	Macrophages	1
Mus_musculus	APOE	SRA688834_SRS3165512	10	Skeletal muscle macrophages from hindlimb	Macrophages	1
Mus_musculus	APOE	SRA688834_SRS3165514	0	Skeletal muscle macrophages from hindlimb	Macrophages	1
Mus_musculus	APOE	SRA783079_SRS3818442	16	Pituitary gland	Macrophages	1
Mus_musculus	APOE	SRA796267_SRS3954313	9	SVZ-derived neural stem cells	Unknown	1
Mus_musculus	APOE	SRA694785_SRS3214438	21	Hypothalamus	Macrophages	1
Mus_musculus	APOE	SRA694785_SRS3214440	26	Hypothalamus	Macrophages	1
Mus_musculus	APOE	SRA694785_SRS3214442	20	Preoptic region of the hypothalamus	Macrophages	1
Mus_musculus	APOE	SRA694785_SRS3214443	25	Preoptic region of the hypothalamus	Macrophages	1
Mus_musculus	APOE	SRA664819_SRS3026282	9	Subventricular zone	Oligodendrocyte progenitor cells	1
Mus_musculus	APOE	SRA664819_SRS3026285	9	Subventricular zone	Oligodendrocyte progenitor cells	1
Mus_musculus	APOE	SRA664819_SRS3026286	9	Subventricular zone	Oligodendrocyte progenitor cells	1
Mus_musculus	APOE	SRA664819_SRS3026288	8	Subventricular zone	Oligodendrocyte progenitor cells	1
Mus_musculus	APOE	SRA664819_SRS3026289	10	Subventricular zone	Oligodendrocyte progenitor cells	1
Mus_musculus	APOE	SRA628029_SRS2658204	0	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658204	1	Periaortic lymph nodes	Unknown	1
Mus_musculus	APOE	SRA628029_SRS2658204	2	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658204	3	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658204	5	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658205	1	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658205	2	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658205	9	Mesenteric lymph nodes	Unknown	1
Mus_musculus	APOE	SRA628029_SRS2658205	12	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS2658205	14	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348009	2	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348009	5	Mesenteric lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348009	15	Mesenteric lymph nodes	Unknown	1
Mus_musculus	APOE	SRA628029_SRS3348010	1	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348010	2	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348010	4	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348010	6	Periaortic lymph nodes	Fibroblasts	1
Mus_musculus	APOE	SRA628029_SRS3348010	13	Periaortic lymph nodes	Unknown	1
Mus_musculus	APOE	SRA765376_SRS3733218	4	Heart macrophages and dendritic cells	Macrophages	1
Mus_musculus	APOE	SRA653146_SRS3044248	6	Heart	Macrophages	1
Mus_musculus	APOE	SRA653146_SRS2874269	7	Microglia	Microglia	1
Mus_musculus	APOE	SRA800102_SRS3990017	10	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990017	13	Olfactory bulb	Microglia	1
Mus_musculus	APOE	SRA800102_SRS3990018	9	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990018	13	Olfactory bulb	Macrophages	1
Mus_musculus	APOE	SRA800102_SRS3990019	2	Olfactory bulb	Schwann cells	1
Mus_musculus	APOE	SRA800102_SRS3990019	10	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990019	13	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990019	15	Olfactory bulb	Macrophages	1
Mus_musculus	APOE	SRA800102_SRS3990020	10	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990020	15	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990020	18	Olfactory bulb	Astrocytes	1
Mus_musculus	APOE	SRA800102_SRS3990021	10	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990021	12	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990030	10	Olfactory bulb	Unknown	1
Mus_musculus	APOE	SRA800102_SRS3990030	11	Olfactory bulb	Astrocytes	1
Mus_musculus	APOE	SRA745567_SRS3600293	15	Pancreatic islets	Unknown	1
Mus_musculus	APOE	SRA745567_SRS3600294	12	Pancreatic islets	Unknown	1
Mus_musculus	APOE	SRA745567_SRS3600294	13	Pancreatic islets	Enteroendocrine cells	1
Mus_musculus	APOE	SRA745567_SRS3600295	18	Pancreatic islets	Schwann cells	1
Mus_musculus	APOE	SRA745567_SRS3600296	6	Pancreatic islets	Unknown	1
Mus_musculus	APOE	SRA745567_SRS3600297	20	Pancreatic islets	Enteroendocrine cells	1
Mus_musculus	APOE	SRA745567_SRS3600299	20	Pancreatic islets	Acinar cells	1
Mus_musculus	APOE	SRA745567_SRS3600301	0	Pancreatic islets	Fibroblasts	1
Mus_musculus	APOE	SRA824823_SRS4170664	9	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170665	1	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170666	2	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170666	9	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170667	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170667	9	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170667	10	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170668	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170668	12	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170669	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170669	6	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170670	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170670	8	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170671	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170671	7	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170672	1	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170672	6	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170673	3	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170673	8	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170674	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170674	8	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170675	0	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170675	6	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170676	1	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA824823_SRS4170676	6	Medial amygdala	Astrocytes	1
Mus_musculus	APOE	SRA832392_SRS4237530	7	Lung	Unknown	1
Mus_musculus	APOE	SRA815945_SRS4088994	0	Nerve	Unknown	1
Mus_musculus	APOE	SRA815945_SRS4088994	3	Nerve	Unknown	1
Mus_musculus	APOE	SRA815945_SRS4088994	17	Nerve	Unknown	1
Mus_musculus	APOE	SRA822763_SRS4137616	0	Aorta	Macrophages	1
Mus_musculus	APOE	SRA822763_SRS4137620	0	Aorta	Macrophages	1
Mus_musculus	APOE	SRA822763_SRS4137620	5	Aorta	Unknown	1
Mus_musculus	APOE	SRA852206_SRS4405221	13	Sub-ventricular zone	Microglia	1
Mus_musculus	APOE	SRA856483_SRS4457870	11	Visual cortex	Astrocytes	1
Mus_musculus	APOE	SRA866994_SRS4545958	0	Dura mater	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545958	12	Dura mater	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545958	17	Dura mater	Unknown	1
Mus_musculus	APOE	SRA866994_SRS4545959	0	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545959	1	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545959	2	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545959	11	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545960	0	Subdural meninges	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545960	12	Subdural meninges	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545961	18	Brain	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545962	4	Brain	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545964	9	Brain	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545965	3	Dura mater	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545966	1	Dura mater	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545967	0	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545967	2	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545967	4	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545967	7	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545967	8	Choroid plexus	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545967	16	Choroid plexus	Unknown	1
Mus_musculus	APOE	SRA866994_SRS4545967	18	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545968	0	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545968	3	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545968	8	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545968	10	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545969	5	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	0	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	1	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	2	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	3	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	13	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545970	16	Dura mater	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545970	20	Dura mater	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545971	0	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	2	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	4	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	5	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	6	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	7	Choroid plexus	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545971	12	Choroid plexus	Unknown	1
Mus_musculus	APOE	SRA866994_SRS4545971	14	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545971	23	Choroid plexus	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545972	1	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545972	2	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545972	3	Choroid plexus	Macrophages	1
Mus_musculus	APOE	SRA866994_SRS4545972	5	Choroid plexus	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545972	10	Choroid plexus	Microglia	1
Mus_musculus	APOE	SRA866994_SRS4545972	16	Choroid plexus	Unknown	1
Mus_musculus	APOE	SRA578634_SRS2302660	1	Subventricular zone	Astrocytes	2
Mus_musculus	APOE	SRA578634_SRS2302660	4	Subventricular zone	Unknown	2
Mus_musculus	APOE	SRA625553_SRS2641019	17	Mammary epithelial cells	Macrophages	2
Mus_musculus	APOE	SRA641134_SRS2781555	5	Microglia	Microglia	2
Mus_musculus	APOE	SRA665153_SRS3030316	9	Airway submucosal glandular epithelial cells	Myoepithelial cells	2
Mus_musculus	APOE	SRA526019_SRS1913124	5	Arcuate-median eminence	Tanycytes	2
Mus_musculus	APOE	SRA526019_SRS1913124	14	Arcuate-median eminence	Ependymal cells	2
Mus_musculus	APOE	SRA526019_SRS1913125	14	Arcuate-median eminence	Ependymal cells	2
Mus_musculus	APOE	SRA526019_SRS1913125	20	Arcuate-median eminence	Astrocytes	2
Mus_musculus	APOE	SRA526019_SRS1913129	2	Arcuate-median eminence	Tanycytes	2
Mus_musculus	APOE	SRA603929_SRS2477906	2	Mammary gland epithelium cell	Myoepithelial cells	2
Mus_musculus	APOE	SRA603929_SRS2477907	0	Mammary gland epithelium cell	Myoepithelial cells	2
Mus_musculus	APOE	SRA603929_SRS2477907	6	Mammary gland epithelium cell	Myoepithelial cells	2
Mus_musculus	APOE	SRA658915_SRS2944105	6	Heart	Unknown	2
Mus_musculus	APOE	SRA658915_SRS2944108	3	Heart	Unknown	2
Mus_musculus	APOE	SRA658915_SRS2944108	4	Heart	Unknown	2
Mus_musculus	APOE	SRA658915_SRS2944113	8	Heart	Schwann cells	2
Mus_musculus	APOE	SRA540941_SRS2016485	10	Mammary gland	Schwann cells	2
Mus_musculus	APOE	SRA481537_SRS1724927	2	Hypothalamus	Oligodendrocyte progenitor cells	2
Mus_musculus	APOE	SRA481537_SRS1724927	10	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724929	3	Hypothalamus	Oligodendrocyte progenitor cells	2
Mus_musculus	APOE	SRA481537_SRS1724929	8	Hypothalamus	Ependymal cells	2
Mus_musculus	APOE	SRA481537_SRS1724931	2	Hypothalamus	Oligodendrocyte progenitor cells	2
Mus_musculus	APOE	SRA481537_SRS1724932	9	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724934	7	Hypothalamus	Ependymal cells	2
Mus_musculus	APOE	SRA481537_SRS1724934	9	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724937	8	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724939	5	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724940	4	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA481537_SRS1724941	1	Hypothalamus	Unknown	2
Mus_musculus	APOE	SRA609165_SRS2523502	5	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523504	2	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523504	3	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523504	9	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523508	5	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523509	3	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523510	1	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523510	6	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523511	2	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523511	7	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523512	5	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523513	3	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523515	4	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523516	4	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523517	5	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523518	2	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523519	0	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA609165_SRS2523519	8	Medial amygdala	Astrocytes	2
Mus_musculus	APOE	SRA734405_SRS3507695	9	Aorta	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	3	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	4	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	6	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	9	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	10	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545819	12	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545821	1	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545821	3	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545821	4	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545821	5	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545821	9	Colon	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545822	1	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	0	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	3	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	4	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	7	Liver	Endothelial cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	8	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	9	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545823	10	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545823	11	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	0	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545825	2	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545825	3	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545825	4	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	5	Liver	Endothelial cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	6	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	7	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545825	8	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	10	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	13	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA739096_SRS3545825	14	Liver	Macrophages	2
Mus_musculus	APOE	SRA739096_SRS3545825	15	Liver	Kupffer cells	2
Mus_musculus	APOE	SRA681285_SRS3121028	12	Dermis	Macrophages	2
Mus_musculus	APOE	SRA728071_SRS3458842	1	Leukocytes from aortas	Macrophages	2
Mus_musculus	APOE	SRA728071_SRS3458842	3	Leukocytes from aortas	Macrophages	2
Mus_musculus	APOE	SRA728071_SRS3458842	7	Leukocytes from aortas	Unknown	2
Mus_musculus	APOE	SRA728071_SRS3458842	8	Leukocytes from aortas	Macrophages	2
Mus_musculus	APOE	SRA728071_SRS3458842	15	Leukocytes from aortas	Unknown	2
